barcode	stain_status
00145534	unstained
00145561	unstained
00145563	unstained
00145583	unstained
00145600	unstained
00145608	unstained
00145631	unstained
00145640	unstained
00145656	unstained
00145672	unstained
00145704	unstained
00145719	unstained
00145743	unstained
00145787	unstained
00145789	unstained
00145790	unstained
00145792	unstained
00145819	unstained
00145834	unstained
00145848	unstained
00145856	unstained
00145863	unstained
00145864	unstained
00145872	unstained
00145897	unstained
00145907	unstained
00145913	unstained
00145927	unstained
00145930	unstained
00145946	unstained
00145953	unstained
00146012	unstained
00146015	unstained
00146059	unstained
00146072	unstained
00146126	unstained
00146172	unstained
00146203	unstained
00146204	unstained
00146300	unstained
00146301	unstained
00146310	unstained
00146319	unstained
00146374	unstained
00146387	unstained
00146389	unstained
00146400	unstained
00146424	unstained
00146431	unstained
00146434	unstained
00146437	unstained
00146439	unstained
00146441	unstained
00146448	unstained
00146497	unstained
00146502	unstained
00146516	unstained
00146520	unstained
00146526	unstained
00146544	unstained
00146555	unstained
00146559	unstained
00146586	unstained
00146669	unstained
00146692	unstained
00146734	unstained
00146738	unstained
00146742	unstained
00146744	unstained
00146807	unstained
00146860	unstained
00146861	unstained
00146897	unstained
00146910	unstained
00146911	unstained
00146921	unstained
00146924	unstained
00146958	unstained
00146977	unstained
00146986	unstained
00147004	unstained
00147017	unstained
00147029	unstained
00147111	unstained
00147150	unstained
00147170	unstained
00147198	unstained
00147235	unstained
00147249	unstained
00147251	unstained
00147257	unstained
00147316	unstained
00147324	unstained
00147337	unstained
00147354	unstained
00147363	unstained
00147371	unstained
00147420	unstained
00147439	unstained
00147465	unstained
00147525	unstained
00147529	unstained
00147538	unstained
00147539	unstained
00147553	unstained
00147557	unstained
00147563	unstained
00147564	unstained
00147597	unstained
00147602	unstained
00147662	unstained
00147701	unstained
00147717	unstained
00147727	unstained
00147790	unstained
00147792	unstained
00147814	unstained
00147816	unstained
00147844	unstained
00147871	unstained
00147901	unstained
00147916	unstained
00147922	unstained
00147943	unstained
00147969	unstained
00147971	unstained
00147976	unstained
00147987	unstained
00148029	unstained
00148030	unstained
00148032	unstained
00148033	unstained
00148059	unstained
00148060	unstained
00148108	unstained
00148161	unstained
00148183	unstained
00148205	unstained
00148269	unstained
00148274	unstained
00148280	unstained
00148287	unstained
00148289	unstained
00148295	unstained
00148317	unstained
00148331	unstained
00148352	unstained
00148366	unstained
00148378	unstained
00148387	unstained
00148407	unstained
00148409	unstained
00148485	unstained
00148493	unstained
00148506	unstained
00148514	unstained
00148540	unstained
00148543	unstained
00148546	unstained
00148576	unstained
00148593	unstained
00149245	unstained
00149259	unstained
00149274	unstained
00150994	unstained
00150995	unstained
00150997	unstained
00151797	unstained
00151799	unstained
00151836	unstained
00151847	unstained
00153722	unstained
00153739	unstained
00153748	unstained
00153761	unstained
00153800	unstained
00153832	unstained
00156357	unstained
00156383	unstained
00156412	unstained
00156417	unstained
00156453	unstained
00156455	unstained
00156511	unstained
00156553	unstained
00156554	unstained
00156562	unstained
00156584	unstained
00156625	unstained
00156634	unstained
00156669	unstained
00156678	unstained
00156679	unstained
00156681	unstained
00156687	unstained
00156729	unstained
00156748	unstained
00156768	unstained
00156772	unstained
00156780	unstained
00156830	unstained
00156839	unstained
00156847	unstained
00156859	unstained
00156872	unstained
00156884	unstained
00156895	unstained
00156902	unstained
00156914	unstained
00156916	unstained
00156920	unstained
00156921	unstained
00156955	unstained
00156970	unstained
00156975	unstained
00156999	unstained
00157007	unstained
00157046	unstained
00157066	unstained
00157109	unstained
00157175	unstained
00157189	unstained
00157205	unstained
00157210	unstained
00157219	unstained
00157242	unstained
00157246	unstained
00157276	unstained
00157277	unstained
00157302	unstained
00157303	unstained
00157305	unstained
00157321	unstained
00157327	unstained
00157330	unstained
00157362	unstained
00157364	unstained
00157389	unstained
00157466	unstained
00157516	unstained
00157893	unstained
00157896	unstained
00157921	unstained
00157922	unstained
00157923	unstained
00157924	unstained
00157926	unstained
00157928	unstained
00157937	unstained
00158044	unstained
00158046	unstained
00158047	unstained
00158052	unstained
00158053	unstained
00158090	unstained
00161663	unstained
00163690	unstained
00169535	unstained
00169621	unstained
00169634	unstained
00169668	unstained
00169672	unstained
00169679	unstained
00169727	unstained
00169754	unstained
00169770	unstained
00169775	unstained
00169815	unstained
00169836	unstained
00169845	unstained
00169861	unstained
00169890	unstained
00169907	unstained
00169915	unstained
00169916	unstained
00170034	unstained
00170057	unstained
00170061	unstained
00170115	unstained
00170117	unstained
00170184	unstained
00170210	unstained
00170216	unstained
00170236	unstained
00170240	unstained
00170256	unstained
00170269	unstained
00170271	unstained
00170350	unstained
00170434	unstained
00170459	unstained
00170497	unstained
00173388	unstained
00181202	unstained
00224314	unstained
00226070	unstained
00226982	unstained
00227317	unstained
00229739	unstained
00229740	unstained
00230181	unstained
00241197	unstained
00242726	unstained
00243119	unstained
00244844	unstained
00245319	unstained
00246089	unstained
00247441	unstained
00247739	unstained
00247889	unstained
00247897	unstained
00247898	unstained
00247899	unstained
00247900	unstained
00247991	unstained
00248050	unstained
00248051	unstained
00248052	unstained
00248054	unstained
00248055	unstained
00248056	unstained
00248057	unstained
00248058	unstained
00248060	unstained
00248061	unstained
00248062	unstained
00248064	unstained
00248066	unstained
00248067	unstained
00248068	unstained
00248076	unstained
00248078	unstained
00248080	unstained
00248081	unstained
00248082	unstained
00248083	unstained
00248084	unstained
00248085	unstained
00248103	unstained
00248104	unstained
00248105	unstained
00248106	unstained
00248107	unstained
00248108	unstained
00248109	unstained
00248112	unstained
00248113	unstained
00248114	unstained
00288504	unstained
00288517	unstained
00288529	unstained
00288538	unstained
00288579	unstained
00288605	unstained
00288654	unstained
00288697	unstained
00288757	unstained
00288766	unstained
00288812	unstained
00288828	unstained
00288829	unstained
00288842	unstained
00288854	unstained
00288884	unstained
00288908	unstained
00288945	unstained
00288957	unstained
00288971	unstained
00288989	unstained
00289014	unstained
00289038	unstained
00289043	unstained
00289070	unstained
00289079	unstained
00289087	unstained
00289098	unstained
00289100	unstained
00289110	unstained
00289186	unstained
00289190	unstained
00289194	unstained
00289204	unstained
00289206	unstained
00289222	unstained
00289223	unstained
00289266	unstained
00289329	unstained
00289355	unstained
00289356	unstained
00289369	unstained
00289373	unstained
00289374	unstained
00289385	unstained
00289390	unstained
00289440	unstained
00289441	unstained
00289442	unstained
00289494	unstained
00289498	unstained
00289549	unstained
00289568	unstained
00303672	unstained
00312707	unstained
00313963	unstained
00313978	unstained
00315235	unstained
00318724	unstained
00321290	unstained
00321358	unstained
00322036	unstained
00322116	unstained
00323506	unstained
00323521	unstained
00323584	unstained
00323691	unstained
00323697	unstained
00323704	unstained
00323709	unstained
00323740	unstained
00323747	unstained
00323756	unstained
00323772	unstained
00323780	unstained
00323793	unstained
00323826	unstained
00323836	unstained
00323857	unstained
00323954	unstained
00323979	unstained
00324020	unstained
00324040	unstained
00324169	unstained
00324248	unstained
00324423	unstained
00324426	unstained
00324441	unstained
00324453	unstained
00324454	unstained
00324462	unstained
00324469	unstained
00326120	unstained
00326150	unstained
00327873	unstained
00327956	unstained
00327985	unstained
00330137	unstained
00331461	unstained
00336107	unstained
00336586	unstained
00338508	unstained
00344346	unstained
00344518	unstained
00344542	unstained
00344720	unstained
00344739	unstained
00344751	unstained
00344781	unstained
00344783	unstained
00344792	unstained
00344818	unstained
00344829	unstained
00344834	unstained
00344860	unstained
00344861	unstained
00344878	unstained
00344879	unstained
00344986	unstained
00344992	unstained
00345010	unstained
00345021	unstained
00345023	unstained
00345028	unstained
00345039	unstained
00345085	unstained
00345093	unstained
00345095	unstained
00345186	unstained
00345198	unstained
00345200	unstained
00345203	unstained
00345219	unstained
00345236	unstained
00345239	unstained
00345257	unstained
00345301	unstained
00345311	unstained
00345324	unstained
00345337	unstained
00345365	unstained
00345410	unstained
00345420	unstained
00345433	unstained
00345467	unstained
00345477	unstained
00366514	unstained
00368405	unstained
00369740	unstained
00376150	unstained
00382376	unstained
00382380	unstained
00382386	unstained
00383133	unstained
00384752	unstained
00385509	unstained
00385541	unstained
00385578	unstained
00385580	unstained
00385615	unstained
00385618	unstained
00385623	unstained
00385637	unstained
00385641	unstained
00385667	unstained
00385676	unstained
00385681	unstained
00385744	unstained
00385746	unstained
00385767	unstained
00385771	unstained
00385777	unstained
00385800	unstained
00385802	unstained
00385808	unstained
00385812	unstained
00385816	unstained
00385852	unstained
00385857	unstained
00385872	unstained
00385905	unstained
00385907	unstained
00385924	unstained
00385927	unstained
00385932	unstained
00385953	unstained
00385966	unstained
00385983	unstained
00386004	unstained
00386016	unstained
00386024	unstained
00386028	unstained
00386032	unstained
00386035	unstained
00386036	unstained
00386037	unstained
00386061	unstained
00386064	unstained
00386080	unstained
00386085	unstained
00386086	unstained
00386088	unstained
00386089	unstained
00386099	unstained
00386100	unstained
00386105	unstained
00386114	unstained
00386118	unstained
00386126	unstained
00386141	unstained
00386151	unstained
00386153	unstained
00386157	unstained
00386165	unstained
00386167	unstained
00386182	unstained
00386229	unstained
00386248	unstained
00386272	unstained
00386280	unstained
00386282	unstained
00386285	unstained
00386288	unstained
00386293	unstained
00386310	unstained
00386314	unstained
00386327	unstained
00386333	unstained
00386338	unstained
00386342	unstained
00386343	unstained
00386361	unstained
00386363	unstained
00386370	unstained
00386373	unstained
00386383	unstained
00386410	unstained
00386428	unstained
00386438	unstained
00386444	unstained
00386449	unstained
00386458	unstained
00386473	unstained
00386474	unstained
00386481	unstained
00386482	unstained
00386493	unstained
00386816	unstained
00388903	unstained
00389333	unstained
00390631	unstained
00391119	unstained
00391222	unstained
00391223	unstained
00398767	unstained
00403949	unstained
00403950	unstained
00403951	unstained
00403952	unstained
00403953	unstained
00404183	unstained
00405711	unstained
00405805	unstained
00405813	unstained
00405829	unstained
00405830	unstained
00405832	unstained
00406070	unstained
00406075	unstained
00406089	unstained
00406098	unstained
00406109	unstained
00406111	unstained
00406113	unstained
00406119	unstained
00406121	unstained
00406122	unstained
00406179	unstained
00406189	unstained
00406217	unstained
00406230	unstained
00406246	unstained
00406247	unstained
00406257	unstained
00406272	unstained
00406274	unstained
00406277	unstained
00406282	unstained
00406290	unstained
00406310	unstained
00406323	unstained
00406336	unstained
00406337	unstained
00406383	unstained
00406420	unstained
00406443	unstained
00406454	unstained
00406470	unstained
00406479	unstained
00406491	unstained
00406498	unstained
00409501	unstained
00409550	unstained
00409577	unstained
00409590	unstained
00409595	unstained
00409598	unstained
00409621	unstained
00409629	unstained
00409633	unstained
00409635	unstained
00409637	unstained
00409638	unstained
00409651	unstained
00409667	unstained
00409688	unstained
00409698	unstained
00409713	unstained
00409720	unstained
00409795	unstained
00409810	unstained
00409824	unstained
00409845	unstained
00409870	unstained
00409878	unstained
00409904	unstained
00409918	unstained
00409920	unstained
00409939	unstained
00409948	unstained
00409965	unstained
00409967	unstained
00409968	unstained
00409972	unstained
00409976	unstained
00409998	unstained
00410170	unstained
00411737	unstained
00412353	unstained
00412564	unstained
00413633	unstained
00419137	unstained
00419521	unstained
00421688	unstained
00422272	unstained
00422354	unstained
00423475	unstained
00423827	unstained
00424389	unstained
00425514	unstained
00425525	unstained
00428719	unstained
00428720	unstained
00429324	unstained
00431810	unstained
00432519	unstained
00432538	unstained
00432564	unstained
00432569	unstained
00432583	unstained
00432596	unstained
00432599	unstained
00432606	unstained
00432631	unstained
00432644	unstained
00432653	unstained
00432654	unstained
00432660	unstained
00432682	unstained
00432690	unstained
00432709	unstained
00432713	unstained
00432761	unstained
00432765	unstained
00432772	unstained
00432782	unstained
00432806	unstained
00432822	unstained
00432831	unstained
00432834	unstained
00432848	unstained
00432853	unstained
00432855	unstained
00432859	unstained
00432883	unstained
00432898	unstained
00432921	unstained
00432925	unstained
00432929	unstained
00432959	unstained
00432962	unstained
00432996	unstained
00433014	unstained
00433015	unstained
00433030	unstained
00433094	unstained
00433106	unstained
00433122	unstained
00433157	unstained
00433171	unstained
00433173	unstained
00433180	unstained
00433208	unstained
00433209	unstained
00433221	unstained
00433243	unstained
00433246	unstained
00433247	unstained
00433268	unstained
00433274	unstained
00433290	unstained
00433300	unstained
00433330	unstained
00433347	unstained
00433348	unstained
00433389	unstained
00433396	unstained
00433402	unstained
00433406	unstained
00433410	unstained
00433430	unstained
00433460	unstained
00433512	unstained
00433516	unstained
00433587	unstained
00433597	unstained
00433600	unstained
00433602	unstained
00433606	unstained
00435130	unstained
00435457	unstained
00435645	unstained
00438136	unstained
00439254	unstained
00441483	unstained
00442403	unstained
00443476	unstained
00443555	unstained
00444737	unstained
00453199	unstained
00455663	unstained
00456067	unstained
00456164	unstained
00457508	unstained
00457679	unstained
00457680	unstained
00457682	unstained
00457683	unstained
00457684	unstained
00457685	unstained
00457686	unstained
00457687	unstained
00457688	unstained
00457689	unstained
00457712	unstained
00457719	unstained
00457720	unstained
00457721	unstained
00457722	unstained
00457723	unstained
00457724	unstained
00457725	unstained
00457726	unstained
00457727	unstained
00457728	unstained
00457729	unstained
00457730	unstained
00457731	unstained
00457732	unstained
00457733	unstained
00457734	unstained
00458774	unstained
00459110	unstained
00460896	unstained
00461125	unstained
00462682	unstained
00463567	unstained
00463962	unstained
00463963	unstained
00463964	unstained
00463966	unstained
00463967	unstained
00463970	unstained
00463971	unstained
00463973	unstained
00463975	unstained
00463976	unstained
00463985	unstained
00463986	unstained
00463987	unstained
00463988	unstained
00463989	unstained
00463990	unstained
00463991	unstained
00465069	unstained
00465223	unstained
00467828	unstained
00473625	unstained
00478534	unstained
00478536	unstained
00478548	unstained
00478559	unstained
00478604	unstained
00478605	unstained
00478613	unstained
00478622	unstained
00478626	unstained
00478632	unstained
00478633	unstained
00478651	unstained
00478673	unstained
00478697	unstained
00478702	unstained
00478707	unstained
00478708	unstained
00478716	unstained
00478720	unstained
00478721	unstained
00478723	unstained
00478727	unstained
00478737	unstained
00478787	unstained
00478792	unstained
00478818	unstained
00478826	unstained
00478833	unstained
00478836	unstained
00478879	unstained
00478921	unstained
00478948	unstained
00478973	unstained
00478990	unstained
00478994	unstained
00479006	unstained
00479018	unstained
00479025	unstained
00479039	unstained
00479052	unstained
00479060	unstained
00479065	unstained
00479074	unstained
00479084	unstained
00479085	unstained
00479086	unstained
00479090	unstained
00479095	unstained
00479096	unstained
00479102	unstained
00479103	unstained
00479107	unstained
00479108	unstained
00479114	unstained
00479119	unstained
00479149	unstained
00479153	unstained
00479154	unstained
00479155	unstained
00479156	unstained
00479169	unstained
00479171	unstained
00479188	unstained
00479192	unstained
00479198	unstained
00479200	unstained
00479201	unstained
00479203	unstained
00479214	unstained
00479230	unstained
00479231	unstained
00479239	unstained
00479244	unstained
00479260	unstained
00479261	unstained
00479282	unstained
00479288	unstained
00479312	unstained
00479360	unstained
00479366	unstained
00479449	unstained
00479478	unstained
00479488	unstained
00479494	unstained
00479499	unstained
00483481	unstained
00492579	unstained
00497139	unstained
00498105	unstained
00498958	unstained
00503302	unstained
00503592	unstained
00503745	unstained
00503775	unstained
00503777	unstained
00504050	unstained
00505758	unstained
00506393	unstained
00510459	unstained
00511161	unstained
00512515	unstained
00512520	unstained
00512535	unstained
00512553	unstained
00512569	unstained
00512583	unstained
00512592	unstained
00512598	unstained
00512614	unstained
00512638	unstained
00512659	unstained
00512688	unstained
00512690	unstained
00512693	unstained
00512719	unstained
00512727	unstained
00512730	unstained
00512746	unstained
00512748	unstained
00512765	unstained
00512768	unstained
00512769	unstained
00512770	unstained
00512783	unstained
00512790	unstained
00512792	unstained
00512797	unstained
00512798	unstained
00512809	unstained
00512810	unstained
00512817	unstained
00512821	unstained
00512834	unstained
00512860	unstained
00512861	unstained
00512874	unstained
00512877	unstained
00512882	unstained
00512891	unstained
00512898	unstained
00512909	unstained
00512925	unstained
00512928	unstained
00512937	unstained
00512962	unstained
00512985	unstained
00513018	unstained
00513024	unstained
00513029	unstained
00513032	unstained
00513037	unstained
00513061	unstained
00513066	unstained
00513072	unstained
00513075	unstained
00513078	unstained
00513090	unstained
00513196	unstained
00513224	unstained
00513234	unstained
00513235	unstained
00513240	unstained
00513243	unstained
00513253	unstained
00513260	unstained
00513274	unstained
00513276	unstained
00513283	unstained
00513308	unstained
00513329	unstained
00513338	unstained
00513350	unstained
00513351	unstained
00513371	unstained
00513381	unstained
00513389	unstained
00513405	unstained
00513412	unstained
00513415	unstained
00513420	unstained
00513435	unstained
00513441	unstained
00513453	unstained
00513457	unstained
00513477	unstained
00513482	unstained
00513486	unstained
00515148	unstained
00516509	unstained
00516521	unstained
00516543	unstained
00516546	unstained
00516547	unstained
00516549	unstained
00516562	unstained
00516567	unstained
00516571	unstained
00516588	unstained
00516601	unstained
00516613	unstained
00516620	unstained
00516628	unstained
00516631	unstained
00516633	unstained
00516640	unstained
00516685	unstained
00516692	unstained
00516698	unstained
00516702	unstained
00516708	unstained
00516714	unstained
00516721	unstained
00516739	unstained
00516744	unstained
00516745	unstained
00516750	unstained
00516756	unstained
00516766	unstained
00516770	unstained
00516779	unstained
00516787	unstained
00516789	unstained
00516797	unstained
00516802	unstained
00516806	unstained
00516814	unstained
00516828	unstained
00516829	unstained
00516832	unstained
00516836	unstained
00516837	unstained
00516841	unstained
00516844	unstained
00516863	unstained
00516864	unstained
00516875	unstained
00516878	unstained
00516883	unstained
00516903	unstained
00516909	unstained
00516920	unstained
00516937	unstained
00516942	unstained
00516955	unstained
00516961	unstained
00516982	unstained
00516983	unstained
00517009	unstained
00517010	unstained
00517018	unstained
00517022	unstained
00517035	unstained
00517043	unstained
00517049	unstained
00517077	unstained
00517102	unstained
00517109	unstained
00517135	unstained
00517155	unstained
00517167	unstained
00517186	unstained
00517194	unstained
00517215	unstained
00517221	unstained
00517222	unstained
00517229	unstained
00517259	unstained
00517261	unstained
00517276	unstained
00517280	unstained
00517286	unstained
00517287	unstained
00517290	unstained
00517294	unstained
00517298	unstained
00517348	unstained
00517368	unstained
00517372	unstained
00517380	unstained
00517383	unstained
00517384	unstained
00517397	unstained
00517407	unstained
00517424	unstained
00517429	unstained
00517436	unstained
00517440	unstained
00517467	unstained
00517472	unstained
00517493	unstained
00518225	unstained
00519859	unstained
00521364	unstained
00521438	unstained
00524452	unstained
00525456	unstained
00530228	unstained
00532159	unstained
00535375	unstained
00577784	unstained
00585354	unstained
00586885	unstained
00588020	unstained
00588503	unstained
00588504	unstained
00588522	unstained
00588524	unstained
00588533	unstained
00588543	unstained
00588598	unstained
00588607	unstained
00588611	unstained
00588615	unstained
00588629	unstained
00588631	unstained
00588660	unstained
00588690	unstained
00588699	unstained
00588700	unstained
00588720	unstained
00588725	unstained
00588726	unstained
00588732	unstained
00588738	unstained
00588741	unstained
00588749	unstained
00588754	unstained
00588760	unstained
00588761	unstained
00588776	unstained
00588835	unstained
00588843	unstained
00588849	unstained
00588855	unstained
00588860	unstained
00588888	unstained
00588924	unstained
00588930	unstained
00588958	unstained
00588962	unstained
00588989	unstained
00589013	unstained
00589025	unstained
00589028	unstained
00589040	unstained
00589047	unstained
00589048	unstained
00589051	unstained
00589074	unstained
00589080	unstained
00589090	unstained
00589124	unstained
00589146	unstained
00589147	unstained
00589152	unstained
00589154	unstained
00589157	unstained
00589175	unstained
00589194	unstained
00589198	unstained
00589227	unstained
00589229	unstained
00589240	unstained
00589247	unstained
00589301	unstained
00589355	unstained
00589359	unstained
00589368	unstained
00589420	unstained
00589426	unstained
00589436	unstained
00589499	unstained
00589945	unstained
00590788	unstained
00594680	unstained
00594682	unstained
00597098	unstained
00597199	unstained
00602798	unstained
00603522	unstained
00603590	unstained
00603610	unstained
00603629	unstained
00603644	unstained
00603647	unstained
00603678	unstained
00603724	unstained
00603728	unstained
00603736	unstained
00603754	unstained
00603769	unstained
00603775	unstained
00603777	unstained
00603782	unstained
00603796	unstained
00603818	unstained
00603827	unstained
00603830	unstained
00603906	unstained
00603907	unstained
00603917	unstained
00603923	unstained
00603932	unstained
00603935	unstained
00603944	unstained
00603963	unstained
00603999	unstained
00604009	unstained
00604018	unstained
00604030	unstained
00604036	unstained
00604055	unstained
00604069	unstained
00604078	unstained
00604105	unstained
00604115	unstained
00604117	unstained
00604119	unstained
00604139	unstained
00604158	unstained
00604182	unstained
00604203	unstained
00604223	unstained
00604237	unstained
00604242	unstained
00604262	unstained
00604271	unstained
00604273	unstained
00604290	unstained
00604322	unstained
00604333	unstained
00604342	unstained
00604368	unstained
00604371	unstained
00604378	unstained
00604385	unstained
00604389	unstained
00604390	unstained
00604392	unstained
00604402	unstained
00604450	unstained
00604470	unstained
00604476	unstained
00604487	unstained
00607555	unstained
00607833	unstained
00610555	unstained
00610594	unstained
00610676	unstained
00610684	unstained
00610693	unstained
00610696	unstained
00610700	unstained
00610712	unstained
00610722	unstained
00610724	unstained
00610734	unstained
00610744	unstained
00610771	unstained
00610786	unstained
00610799	unstained
00610814	unstained
00610818	unstained
00610823	unstained
00610828	unstained
00610833	unstained
00610837	unstained
00610859	unstained
00610860	unstained
00610874	unstained
00610905	unstained
00610909	unstained
00610910	unstained
00610916	unstained
00610919	unstained
00610927	unstained
00610930	unstained
00610934	unstained
00610941	unstained
00610945	unstained
00610963	unstained
00610968	unstained
00610992	unstained
00611007	unstained
00611014	unstained
00611016	unstained
00611024	unstained
00611025	unstained
00611035	unstained
00611049	unstained
00611053	unstained
00611066	unstained
00611081	unstained
00611084	unstained
00611104	unstained
00611107	unstained
00611118	unstained
00611126	unstained
00611132	unstained
00611181	unstained
00611186	unstained
00611190	unstained
00611193	unstained
00612045	unstained
00617219	unstained
00617860	unstained
00623417	unstained
00623503	unstained
00623525	unstained
00623541	unstained
00623566	unstained
00623580	unstained
00623596	unstained
00623605	unstained
00623614	unstained
00623621	unstained
00623623	unstained
00623639	unstained
00623640	unstained
00623658	unstained
00623666	unstained
00623678	unstained
00623682	unstained
00623778	unstained
00623808	unstained
00623809	unstained
00623815	unstained
00623819	unstained
00623820	unstained
00623825	unstained
00623831	unstained
00623832	unstained
00623836	unstained
00623887	unstained
00623906	unstained
00623911	unstained
00623944	unstained
00623991	unstained
00624003	unstained
00624031	unstained
00624049	unstained
00624053	unstained
00624128	unstained
00624131	unstained
00624133	unstained
00624140	unstained
00624149	unstained
00624153	unstained
00624164	unstained
00624178	unstained
00624185	unstained
00624194	unstained
00624210	unstained
00624224	unstained
00624229	unstained
00624238	unstained
00624246	unstained
00624253	unstained
00624259	unstained
00624261	unstained
00624263	unstained
00624267	unstained
00624335	unstained
00624337	unstained
00624347	unstained
00642174	unstained
00653361	unstained
00697928	unstained
00733891	unstained
00745311	unstained
00771723	unstained
00777717	unstained
00778050	unstained
00781079	unstained
00783550	unstained
00789444	unstained
00799944	unstained
00820967	unstained
00821870	unstained
00821938	unstained
00836256	unstained
00836269	unstained
00846869	unstained
00853878	unstained
00854471	unstained
00866230	unstained
00901794	unstained
00901799	unstained
00901806	unstained
00901811	unstained
00901819	unstained
00901820	unstained
00901836	unstained
00901838	unstained
00901845	unstained
00901872	unstained
00901875	unstained
00901894	unstained
00901903	unstained
00901916	unstained
00901934	unstained
00901966	unstained
00901967	unstained
00901999	unstained
00902011	unstained
00902020	unstained
00902021	unstained
00902023	unstained
00902025	unstained
00902054	unstained
00902057	unstained
00902060	unstained
00902063	unstained
00902078	unstained
00902079	unstained
00902084	unstained
00902087	unstained
00902095	unstained
00902106	unstained
00902130	unstained
00902132	unstained
00902150	unstained
00902153	unstained
00902162	unstained
00902186	unstained
00902190	unstained
00902200	unstained
00902239	unstained
00902245	unstained
00902263	unstained
00902283	unstained
00902291	unstained
00902294	unstained
00902297	unstained
00902307	unstained
00902329	unstained
00902341	unstained
00902350	unstained
00902358	unstained
00902364	unstained
00902367	unstained
00902369	unstained
00902394	unstained
00902402	unstained
00902411	unstained
00902427	unstained
00902436	unstained
00902442	unstained
00902446	unstained
00902451	unstained
00902488	unstained
00902493	unstained
00909813	unstained
00909823	unstained
00909824	unstained
00918450	unstained
00921400	unstained
00921403	unstained
00921446	unstained
00921466	unstained
00921471	unstained
00921487	unstained
00921497	unstained
00930564	unstained
00930569	unstained
00930591	unstained
00930599	unstained
00930610	unstained
00930615	unstained
00930626	unstained
00930631	unstained
00930639	unstained
00930650	unstained
00930655	unstained
00930674	unstained
00930676	unstained
00930689	unstained
00930705	unstained
00930706	unstained
00930712	unstained
00930731	unstained
00930735	unstained
00930738	unstained
00930742	unstained
00930745	unstained
00930750	unstained
00930768	unstained
00930769	unstained
00930786	unstained
00930794	unstained
00930796	unstained
00930824	unstained
00930825	unstained
00930842	unstained
00930853	unstained
00930880	unstained
00930895	unstained
00930899	unstained
00930900	unstained
00930909	unstained
00930921	unstained
00930924	unstained
00930937	unstained
00930943	unstained
00930945	unstained
00930948	unstained
00930950	unstained
00930989	unstained
00930996	unstained
00931009	unstained
00931014	unstained
00931016	unstained
00931017	unstained
00931018	unstained
00931042	unstained
00931063	unstained
00931064	unstained
00931091	unstained
00931102	unstained
00931111	unstained
00931123	unstained
00931128	unstained
00931133	unstained
00931158	unstained
00931191	unstained
00931195	unstained
00931196	unstained
00931208	unstained
00931217	unstained
00931236	unstained
00931245	unstained
00931247	unstained
00931253	unstained
00931257	unstained
00931263	unstained
00931279	unstained
00931297	unstained
00931302	unstained
00931339	unstained
00931343	unstained
00931355	unstained
00931362	unstained
00931397	unstained
00931401	unstained
00931404	unstained
00931427	unstained
00931436	unstained
00931442	unstained
00931444	unstained
00931449	unstained
00931459	unstained
00931475	unstained
00931495	unstained
00931499	unstained
00933084	unstained
00936604	unstained
00936605	unstained
00939405	unstained
00939887	unstained
00946050	unstained
00946102	unstained
00946220	unstained
00946228	unstained
00946240	unstained
00946257	unstained
00946258	unstained
00946304	unstained
00946665	unstained
00955507	unstained
00955521	unstained
00955535	unstained
00955545	unstained
00955550	unstained
00955567	unstained
00955571	unstained
00955573	unstained
00955588	unstained
00955593	unstained
00955612	unstained
00955617	unstained
00955624	unstained
00955625	unstained
00955639	unstained
00955644	unstained
00955650	unstained
00955670	unstained
00955673	unstained
00955688	unstained
00955745	unstained
00955777	unstained
00955785	unstained
00955795	unstained
00955801	unstained
00955803	unstained
00955831	unstained
00955850	unstained
00955854	unstained
00955858	unstained
00955868	unstained
00955871	unstained
00955909	unstained
00955933	unstained
00955947	unstained
00955974	unstained
00955989	unstained
00956003	unstained
00956028	unstained
00956032	unstained
00956041	unstained
00956043	unstained
00956044	unstained
00956050	unstained
00956072	unstained
00956082	unstained
00956106	unstained
00956108	unstained
00956116	unstained
00956117	unstained
00956138	unstained
00956143	unstained
00956147	unstained
00956157	unstained
00956173	unstained
00956186	unstained
00956189	unstained
00956193	unstained
00956198	unstained
00956205	unstained
00956232	unstained
00956237	unstained
00956242	unstained
00956258	unstained
00956262	unstained
00956278	unstained
00956291	unstained
00956312	unstained
00956314	unstained
00956331	unstained
00956332	unstained
00956337	unstained
00956378	unstained
00956404	unstained
00956412	unstained
00956426	unstained
00956434	unstained
00956439	unstained
00956446	unstained
00956453	unstained
00956454	unstained
00956455	unstained
00956464	unstained
00956472	unstained
00956478	unstained
00956494	unstained
00956821	unstained
00958246	unstained
00958990	unstained
00959037	unstained
00962037	unstained
00966270	unstained
00987873	unstained
00996922	unstained
00996936	unstained
00996941	unstained
00996961	unstained
00996965	unstained
00996967	unstained
00996970	unstained
00996975	unstained
00996980	unstained
00996981	unstained
00996982	unstained
00996985	unstained
00996992	unstained
00997003	unstained
00997010	unstained
00997012	unstained
00997025	unstained
00997030	unstained
00997042	unstained
00997045	unstained
00997051	unstained
00997058	unstained
00997081	unstained
00997083	unstained
00997091	unstained
00997094	unstained
00997099	unstained
00997110	unstained
00997121	unstained
00997133	unstained
00997143	unstained
00997150	unstained
00997157	unstained
00997160	unstained
00997180	unstained
00997193	unstained
00997195	unstained
00997196	unstained
00997240	unstained
00997248	unstained
00997251	unstained
